source_type,number,author,title,year,source_report,primary_batch,secondary_batches,status,structure_verification,source_verification,content_verification,verification_reason,validation_issues,enhanced_reports,master_number,note
paper,0011,"Buchanan, Richard",Design Research and the New Learning Richard Buchanan,2001,"01-paper-report/0011 - Buchanan, Richard：Design Research and the New Learning, 2001_paged.论文深度报告.md",Batch 03,Batch 04、Batch 06、Batch 01,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0011-Buchanan-Design-Research-and-the-New-Learning-enhanced.md,,
paper,0012,Buchanan,DISCOVERING DESIGN,1995,01-paper-report/0012 - Buchanan：《Discovering design explorations in design studies》.论文深度报告.md,Batch 07,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0013,Cameron Tonkinwise,Design for Transitions ‒ from and to what?,待核定,01-paper-report/0013 - Cameron Tonkinwise：《Design for Transitions ‒ from and to what》_paged.论文深度报告.md,Batch 04,Batch 07、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0014,Cameron Tonkinwise,"How We Intend to Future: Review of Anthony Dunne and Fiona Raby, Speculative Everything: Design, Fiction, and Social Dreaming",2014,01-paper-report/0014 - Cameron Tonkinwise：《How We Intend to Future Review of Speculative Everything》，2014_paged.论文深度报告.md,Batch 04,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0015,Cameron Tonkinwise,Is Design Finished? Dematerialisation and Changing Things,2004,01-paper-report/0015 - Cameron Tonkinwise：《Is Design Finished Dematerialisation and Changing Things》，2004_paged.论文深度报告.md,Batch 04,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0016,"Capkova, Helena; et al.","History of Design：Decorative Arts and Material Culture, 1400-2000",2015,"01-paper-report/0016 - Capkova, Helena; et al.：History of Design：Decorative Arts and Material Culture, 1400-2000, 2015_paged.论文深度报告.md",Batch 02,Batch 01、Batch 04、Batch 06、Batch 07,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0017,Catherine Harper,"Rethinking Decoration: Pleasure and Ideology in the Visual Arts, David Brett",待核定,01-paper-report/0017 - Catherine Harper：《Rethinking Decoration Pleasure and Ideology in the Visual Arts》_paged.论文深度报告.md,Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0018,"Cross, Nigel",Designerly Ways of Designerl,2006,"01-paper-report/0018 - Cross, Nigel：Designerly Ways of Knowing, 2006_paged.论文深度报告.md",Batch 03,Batch 04、Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0019,"Cross, Nigel",Designerly Ways of Knowing: Design Discipline Versus Design Science Nigel Cross,2001,"01-paper-report/0019 - Cross, Nigel：Designerly Ways of Knowing：Design Discipline versus Design Science, 2001_paged.论文深度报告.md",Batch 03,,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0019-Nigel-Cross-Designerly-Ways-of-Knowing-Design-Discipline-versus-Design-Science-enhanced.md,,
paper,0020,Design and the Construction of Publics,Design and the Construction of Publics Carl DiSalvo,2004,"01-paper-report/0020 - Design and the Construction of Publics -- DiSalvo, Carl -- Design Issues, #1, 25.论文深度报告.md",Batch 07,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0021,Design history _ an anthology,Design History: An Anthology,1995,"01-paper-report/0021 - Design history _ an anthology -- Doordan, Dennis P -- A Design issues reader, Ca.论文深度报告.md",Batch 04,Batch 05、Batch 01,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0022,Design Issues,Editors (2004-2013),2014,"01-paper-report/0022 - Design Issues：Editors (2004-2013), 2014_paged.论文深度报告.md",Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0023,Design research society conference,Design Research Society Conference,1997,"01-paper-report/0023 - Design research society conference -- Design Studies, #4, 18, pages I-0, 1997 oc.论文深度报告.md",Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0024,Designing Visual Interfaces,Designing Visual Interfaces by Kevin Mullet and Darrell Sano Book review by Raghu Kolli,待核定,"01-paper-report/0024 - Designing Visual Interfaces -- Mullet, Kevin; Sano, Darrell -- ACM SIGCHI Bullet.论文深度报告.md",Batch 06,Batch 05,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0025,"Dorst, Kees; Cross, Nigel",Creativity in the design process: co-evolution of problem–solution,2001,"01-paper-report/0025 - Dorst, Kees; Cross, Nigel：Creativity in the Design Process：Co-evolution of Problem and Solution, 2001_paged.论文深度报告.md",Batch 04,Batch 07、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0026,"Dorst, Kees",The core of ‘design thinking’ and its application,2011,"01-paper-report/0026 - Dorst, Kees：The Core of Design Thinking and Its Application, 2011_paged.论文深度报告.md",Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0027,Dunne,Placebo Project,2002,"01-paper-report/0027 - Dunne：《[ACM Press the conference - London, England (2002.06.25-2002.06.28)] Proc.论文深度报告.md",Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0028,"Engholm, Ida",Digital style history: the development of graphic design on the Internet,2002,"01-paper-report/0028 - Engholm, Ida：Digital Style History：The Development of Graphic Design on the Internet, 2002_paged.论文深度报告.md",Batch 05,Batch 02、Batch 06,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0028-Ida-Engholm-Digital-Style-History-Web-Graphic-Design-enhanced.md,,
paper,0029,Fallman,"The Interaction Design Research Triangle of Design Practice, Design Studies, and Design Exploration Daniel Fallman",待核定,"01-paper-report/0029 - Fallman：《The Interaction Design Research Triangle of Design Practice, Design Stu.论文深度报告.md",Batch 03,Batch 06、Batch 01,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0030,"Foucault, Michel",Of Other Spaces：Utopias and Heterotopias,1967,"01-paper-report/0030 - Foucault, Michel：Of Other Spaces：Utopias and Heterotopias, 1967_paged.论文深度报告.md",Batch 07,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0031,"Frampton, Kenneth",Towards a Critical Regionalism：Six Points for an Architecture of Resistance,1983,"01-paper-report/0031 - Frampton, Kenneth：Towards a Critical Regionalism：Six Points for an Architecture of Resistance, 1983_paged.论文深度报告.md",Batch 02,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0032,Gideon Kossoff,Holism and the reconstitution of everyday life: a framework for transition to a sustainable society,待核定,01-paper-report/0032 - Gideon Kossoff：《Holism and the Reconstitution of Everyday Life A Framework for Transition to a Sustainable Soci_685e5d2f.论文深度报告.md,Batch 07,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0033,"Glanville, Ranulph; Jonas, Wolfgang",Research through DESIGN through research,2007,"01-paper-report/0033 - Glanville, Ranulph; Jonas, Wolfgang：Research through Design through Research：A Cybernetic Model, 2007_paged.论文深度报告.md",Batch 03,Batch 01、Batch 07,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0034,Horst W. J. Rittel; Melvin M. Webber,Dilemmas in a General Theory of Planning,1973,01-paper-report/0034 - Horst W. J. Rittel; Melvin M. Webber：《Dilemmas in a General Theory of Planning》_paged.论文深度报告.md,Batch 04,,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0034-Horst-Rittel-Melvin-Webber-Dilemmas-in-a-General-Theory-of-Planning-enhanced.md,,
paper,0035,How HCI interprets the probes,How HCI Interprets the Probes,待核定,01-paper-report/0035 - How HCI interprets the probes -- Kirsten Boehner; Janet Vertesi; Phoebe Sengers;.论文深度报告.md,Batch 06,Batch 01、Batch 03,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0036,How to conduct a bibliometric analysis_ An overview and,How to conduct a bibliometric analysis: An overview and guidelines,待核定,"01-paper-report/0036 - How to conduct a bibliometric analysis_ An overview and -- Donthu, Naveen (autho.论文深度报告.md",Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0037,待核定,HUNT J. Prototyping the social Temporality and speculative futures at the inters,待核定,01-paper-report/0037 - HUNT J. Prototyping the social Temporality and speculative futures at the inters.论文深度报告.md,Batch 03,Batch 01,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0038,Igor Kopytoff,The cultural biography of things: commoditization as process,1986,01-paper-report/0038 - Igor Kopytoff：《The Cultural Biography of Things Commoditization as Process》，1986_paged.论文深度报告.md,Batch 04,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0039,待核定,00-Paper/ 论文资料索引,待核定,01-paper-report/0039 - INDEX.论文深度报告.md,Batch 07,Batch 01、Batch 03、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0040,Jeanne Liedtka,Perspective: Linking Design Thinking with Innovation Outcomes through Cognitive Bias Reduction Jeanne Liedtka,2015,01-paper-report/0040 - Jeanne Liedtka：《Perspective Linking Design Thinking with Innovation Outcomes through Cognitive Bias Reduction》，_79f8b440.论文深度报告.md,Batch 03,Batch 04、Batch 01,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0041,"Jespersen, John Kresten",Originality and Jones' The Grammar of Ornament of 1856,2008,"01-paper-report/0041 - Jespersen, John Kresten：Originality and Jones' The Grammar of Ornament of 1856, 2008_paged.论文深度报告.md",Batch 05,,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0041-John-Kresten-Jespersen-Originality-and-Jones-Grammar-of-Ornament-enhanced.md,,
paper,0042,Laura Forlano,Posthumanism and Design,2017,01-paper-report/0042 - Laura Forlano：《Posthumanism and Design》，2017_paged.论文深度报告.md,Batch 07,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0043,Lucy Kimbell,Rethinking Design Thinking: Part II,2012,01-paper-report/0043 - Lucy Kimbell：《Rethinking Design Thinking Part II》，2012_paged.论文深度报告.md,Batch 04,Batch 03、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0044,Lucy Kimbell,Rethinking Design Thinking: Part I,2011,01-paper-report/0044 - Lucy Kimbell：《Rethinking Design Thinking Part I》，2011_paged.论文深度报告.md,Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0045,M. J. Golec,Cold War Modern Design 1945-1970 Fear and Fashion in the Cold War Posters of the Cold War,1970,01-paper-report/0045 - M. J. Golec：《Cold War Modern Design 1945-1970 Fear and Fashion in the Cold War Posters of the Cold War》_paged.论文深度报告.md,Batch 02,Batch 05,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0046,"Madina Tlostanova, Redi Koobak",Border thinking and disidentification: Postcolonial and postsocialist feminist dialogues,待核定,"01-paper-report/0046 - Madina Tlostanova, Redi Koobak：《Border thinking and disidentification Postcolonial and postsocialist feminist di_adc7f3c9.论文深度报告.md",Batch 07,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0047,"Marian Mazzone, Ahmed Elgammal","Art, Creativity, and the Potential of Artificial Intelligence",待核定,"01-paper-report/0047 - Marian Mazzone, Ahmed Elgammal：《Art, Creativity, and the Potential of Artificial Intelligence》_paged.论文深度报告.md",Batch 06,Batch 01,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0048,"Michael S. Kimmel, Eileen Boris, Alan Crawford","The Arts and Crafts Movement Handmade Socialism or Elite Consumerism Art and Labor Ruskin, Morris, and the Craftsman Ideal…",待核定,"01-paper-report/0048 - Michael S. Kimmel, Eileen Boris, Alan Crawford：《The Arts and Crafts Movement Handmade Socialism or Elite Consume_fee5ee24.论文深度报告.md",Batch 02,Batch 04、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0049,Nieusma,Alternative Design Scholarship: Working Toward Appropriate Design Dean Nieusma,待核定,01-paper-report/0049 - Nieusma：《Alternative Design Scholarship Working Toward Appropriate Design》.论文深度报告.md,Batch 07,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0050,Nigel Thrift,Re-inventing invention: new tendencies in capitalist commodification,2008,"01-paper-report/0050 - Nigel Thrift：《Non-Representational Theory Space, Politics, Affect》，2008_paged.论文深度报告.md",Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0051,ONeill,《The Transformer Principles of Making Isotype Charts by Marie Neurath and,待核定,01-paper-report/0051 - ONeill：《The Transformer Principles of Making Isotype Charts by Marie Neurath and.论文深度报告.md,Batch 05,,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED_WITH_WARNINGS,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0051-Jesse-ONeill-The-Transformer-Principles-of-Making-Isotype-Charts-enhanced.md,,
paper,0052,Per Galle László Béla Kovács,Replication protocol analysis: a method for the study of real-world design thinking,待核定,01-paper-report/0052 - Per Galle László Béla Kovács：《Replication protocol analysis a method for the study of real-world design thinking》_paged.论文深度报告.md,Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0053,Reed Benhamou,PROJECT MUSE,待核定,01-paper-report/0053 - Reed Benhamou：《By Design Why There Are No Locks on the Bathroom Doors in the Hotel Louis XIV and Other Object Le_63945057.论文深度报告.md,Batch 04,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0054,Reflective design,Reflective Design,待核定,01-paper-report/0054 - Reflective design -- Phoebe Sengers; Kirsten Boehner; Shay David; Joseph 'Jofish.论文深度报告.md,Batch 06,Batch 03,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0055,Regine M. Gilbert,D E SI G N T HINK ING S E R I E S Inclusive Design for a Digital World,2019,01-paper-report/0055 - Regine M. Gilbert：《Inclusive Design for a Digital World Designing with Accessibility in Mind》.论文深度报告.md,Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0056,Review by Ellen Mazur Thomson,《ULM DESIGN THE MORALITY OF OBJECTSby Herbert Lind,待核定,01-paper-report/0056 - Review by Ellen Mazur Thomson：《ULM DESIGN THE MORALITY OF OBJECTSby Herbert Lind.论文深度报告.md,Batch 02,Batch 04,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0057,Review,Exhibitions,1933,"01-paper-report/0057 - Review：《Bauhaus 1919–1933 Workshops for Modernity Brown, Jack Perry(Ryerson & Bu.论文深度报告.md",Batch 02,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0058,Richard Buchanan,The MIT Press,待核定,"01-paper-report/0058 - Richard Buchanan：《Declaration by Design Rhetoric, Argument, and Demonstration in Design Practice》_paged.论文深度报告.md",Batch 07,Batch 03、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0059,Richard Buchanan,The MIT Press,待核定,01-paper-report/0059 - Richard Buchanan：《Wicked Problems in Design Thinking》_paged.论文深度报告.md,Batch 03,Batch 01,SOURCE_VERIFIED,VERIFIED,SOURCE_VERIFIED,NOT_REVIEWED,"structure, mapping, source, metadata, and evidence anchors verified",,03-enhanced-report/paper-enhanced/0059-Richard-Buchanan-Wicked-Problems-in-Design-Thinking-enhanced.md,,
paper,0060,Richard Coyne,Wicked problems revisited,待核定,01-paper-report/0060 - Richard Coyne：《Wicked problems revisited》.论文深度报告.md,Batch 03,Batch 01、Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0061,待核定,"Saul Bass: A Life in Film and Design, by Jennifer Bass and Pat Kirkham",待核定,"01-paper-report/0061 - Saul Bass A Life in Film and Design, by Jennifer.论文深度报告.md",Batch 06,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0062,"Stephen L. Vargo, Robert F. Lusch",Evolving to a New Dominant Logic for Marketing,2004,"01-paper-report/0062 - Stephen L. Vargo, Robert F. Lusch：《Evolving to a New Dominant Logic for Marketing》，2004_paged.论文深度报告.md",Batch 04,Batch 06,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
paper,0063,Susan E. Reid,KHRUSHCHEV MODERN,2005,"01-paper-report/0063 - Susan E. Reid：《Repenser le Dégel Versions du socialisme, influences internationales et société soviétique》，2005_paged.论文深度报告.md",Batch 04,,TODO,NOT_STARTED,NOT_STARTED,NOT_STARTED,no enhanced report,,,,
